transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,sender_country,receiver_country,device_id,ip_hash,sender_account_age_days,receiver_account_age_days,scenario
TX-000131,2026-05-28T10:43:00,ACC-NORMAL-0072,ACC-NORMAL-0100,14951.17,GBP,atm,SG,AE,DEV-6401,hash_8ed6ad5e18318aa3,2470,3145,
TX-000132,2026-05-24T08:46:00,ACC-NORMAL-0173,ACC-NORMAL-0098,21290.64,EUR,mobile,FR,SG,DEV-6461,hash_952e6abb14dd5061,2363,3027,
TX-000133,2026-06-13T11:19:00,ACC-NORMAL-0169,ACC-NORMAL-0036,24192.74,EUR,wire,DE,GB,DEV-2388,hash_8f1584494f40c22f,3517,3579,
TX-000134,2026-06-09T10:52:00,ACC-NORMAL-0096,ACC-NORMAL-0165,3203.57,GBP,mobile,CH,SG,DEV-7937,hash_5ca0c428822c4d32,1016,2422,
TX-000135,2026-05-24T05:13:00,ACC-NORMAL-0004,ACC-NORMAL-0093,8549.89,JPY,wire,AE,GB,DEV-4711,hash_23377bbcfffe77c8,2801,109,
TX-000136,2026-05-24T03:32:00,ACC-NORMAL-0039,ACC-NORMAL-0019,19274.16,USD,mobile,AU,AU,DEV-6517,hash_c42cbc39e05b46c5,696,3157,
TX-000137,2026-06-03T12:09:00,ACC-NORMAL-0158,ACC-NORMAL-0033,4064.56,EUR,mobile,SG,FR,DEV-8170,hash_692e07b60b2f6d5c,2741,217,
TX-000138,2026-06-07T07:28:00,ACC-NORMAL-0093,ACC-NORMAL-0174,15268.78,JPY,wire,GB,CH,DEV-9749,hash_4f3949a83d3a2582,109,2401,
TX-000139,2026-05-26T21:36:00,ACC-NORMAL-0120,ACC-NORMAL-0049,24611.15,AUD,wire,AU,US,DEV-7256,hash_87079ad480be7e35,158,3482,
TX-000140,2026-06-10T06:51:00,ACC-NORMAL-0107,ACC-NORMAL-0041,15120.54,USD,atm,FR,JP,DEV-8873,hash_5f07c1a5dfc620ce,2238,2775,
TX-000141,2026-06-06T16:54:00,ACC-NORMAL-0141,ACC-NORMAL-0026,3125.7,EUR,online,DE,GB,DEV-5469,hash_e7c225da73069588,1758,2226,
TX-000142,2026-06-10T13:05:00,ACC-NORMAL-0131,ACC-NORMAL-0037,23660.87,AED,branch,CA,JP,DEV-6727,hash_06d3db93ee33688d,1481,1586,
TX-000143,2026-05-27T16:23:00,ACC-NORMAL-0106,ACC-NORMAL-0013,5902.09,CAD,online,FR,CH,DEV-4678,hash_519554e307374c86,1763,1869,
TX-000144,2026-06-04T10:50:00,ACC-NORMAL-0025,ACC-NORMAL-0183,3659.77,AUD,online,SG,JP,DEV-8740,hash_d4c3a832b231c60b,3018,2781,
TX-000145,2026-06-06T15:28:00,ACC-NORMAL-0035,ACC-NORMAL-0195,15387.55,USD,online,FR,SG,DEV-5193,hash_d5c0244d3735262d,356,676,
TX-000146,2026-06-07T19:33:00,ACC-NORMAL-0038,ACC-NORMAL-0141,10587.14,JPY,atm,AU,DE,DEV-5934,hash_0c394ec71f317405,1887,1758,
TX-000147,2026-06-04T19:29:00,ACC-NORMAL-0061,ACC-NORMAL-0108,1579.55,CHF,wire,CH,JP,DEV-1269,hash_83efa9f3a1c7cc8a,3089,2950,
TX-000148,2026-06-06T04:18:00,ACC-NORMAL-0147,ACC-NORMAL-0061,10736.68,CAD,mobile,US,CH,DEV-4941,hash_6aa42c9f92170475,3454,3089,
TX-000149,2026-06-05T02:33:00,ACC-NORMAL-0047,ACC-NORMAL-0171,24366.62,CHF,online,AE,FR,DEV-9914,hash_c952518581e03a5e,2651,308,
TX-000150,2026-05-15T12:55:00,ACC-NORMAL-0129,ACC-NORMAL-0142,11758.68,CAD,wire,GB,SG,DEV-5155,hash_04287378bf5023f4,809,1170,
TX-000151,2026-05-26T07:46:00,ACC-NORMAL-0091,ACC-NORMAL-0017,16431.04,CAD,online,CH,JP,DEV-3185,hash_5a3045280b599562,32,1423,
TX-000152,2026-06-10T20:11:00,ACC-NORMAL-0139,ACC-NORMAL-0086,20761.29,AED,wire,AE,AE,DEV-3986,hash_2285b2efcfbe4fe9,809,3477,
TX-000153,2026-06-08T14:02:00,ACC-NORMAL-0016,ACC-NORMAL-0184,7343.13,JPY,online,CA,AU,DEV-1686,hash_eef1669450cae32d,2889,1902,
TX-000154,2026-05-27T17:30:00,ACC-NORMAL-0079,ACC-NORMAL-0132,6340.31,AUD,branch,JP,SG,DEV-6848,hash_c7e53bbbdcb51c53,486,1713,
TX-000155,2026-05-25T08:07:00,ACC-NORMAL-0012,ACC-NORMAL-0168,19985.57,SGD,wire,FR,GB,DEV-8204,hash_f4dbca07e506f670,1748,2110,
TX-000156,2026-05-20T15:44:00,ACC-NORMAL-0098,ACC-NORMAL-0086,12443.11,AUD,mobile,SG,AE,DEV-2353,hash_6cac028cba220065,3027,3477,
TX-000157,2026-06-03T05:34:00,ACC-NORMAL-0020,ACC-NORMAL-0111,7351.22,GBP,online,GB,GB,DEV-6372,hash_4baf0f5ea9320094,448,1879,
TX-000158,2026-06-03T22:27:00,ACC-NORMAL-0078,ACC-NORMAL-0115,4174.45,CAD,wire,AU,FR,DEV-8325,hash_ba1082170ad7c9a2,3178,2298,
TX-000159,2026-05-28T08:40:00,ACC-NORMAL-0090,ACC-NORMAL-0158,24500.88,GBP,online,AE,SG,DEV-7655,hash_83599af65d01f55f,2239,2741,
TX-000160,2026-05-20T00:09:00,ACC-NORMAL-0191,ACC-NORMAL-0173,21218.25,USD,wire,AU,FR,DEV-3068,hash_3c6a3174113634a5,572,2363,
TX-000161,2026-05-26T11:24:00,ACC-NORMAL-0199,ACC-NORMAL-0165,23737.18,EUR,online,AE,SG,DEV-8371,hash_5ef787b8f2e6195f,62,2422,
TX-000162,2026-06-08T02:36:00,ACC-NORMAL-0095,ACC-NORMAL-0114,3451.0,SGD,atm,US,CH,DEV-6150,hash_4758367ba6499cdc,1010,116,
TX-000163,2026-05-15T23:11:00,ACC-NORMAL-0063,ACC-NORMAL-0029,12481.11,CHF,wire,AU,CH,DEV-2929,hash_c66412854303cbc1,1665,3427,
TX-000164,2026-05-29T06:39:00,ACC-NORMAL-0066,ACC-NORMAL-0181,7146.57,JPY,wire,US,JP,DEV-3009,hash_da52d2ee22bf18f5,402,1007,
TX-000165,2026-05-20T22:28:00,ACC-NORMAL-0018,ACC-NORMAL-0116,24931.59,CAD,atm,FR,FR,DEV-2063,hash_8acbbe098ccc9cea,666,2440,
TX-000166,2026-06-11T05:45:00,ACC-NORMAL-0074,ACC-NORMAL-0077,17742.0,CAD,branch,US,JP,DEV-9335,hash_1f119c0f3967e60a,2296,3105,
TX-000167,2026-05-22T15:01:00,ACC-NORMAL-0051,ACC-NORMAL-0035,9028.8,CAD,mobile,AU,FR,DEV-8657,hash_fba6abf7cdbcc653,3327,356,
TX-000168,2026-06-03T02:04:00,ACC-NORMAL-0141,ACC-NORMAL-0033,7739.18,CHF,wire,DE,FR,DEV-7730,hash_68d0a2a8c4e7f7dd,1758,217,
TX-000169,2026-05-19T10:41:00,ACC-NORMAL-0147,ACC-NORMAL-0018,1863.38,CHF,wire,US,FR,DEV-6644,hash_e0c1ff1e20da8972,3454,666,
TX-000170,2026-06-04T18:11:00,ACC-NORMAL-0199,ACC-NORMAL-0141,19196.86,SGD,branch,AE,DE,DEV-9238,hash_de431e06e9247069,62,1758,
TX-000171,2026-05-31T04:19:00,ACC-NORMAL-0014,ACC-NORMAL-0032,4124.78,JPY,atm,US,GB,DEV-6669,hash_f0df1684f28e4122,1169,2915,
TX-000172,2026-06-11T02:16:00,ACC-NORMAL-0132,ACC-NORMAL-0072,4915.58,AUD,mobile,SG,SG,DEV-3050,hash_4d85e9c7a0017720,1713,2470,
TX-000173,2026-05-17T16:41:00,ACC-NORMAL-0157,ACC-NORMAL-0136,4224.21,EUR,mobile,AE,AU,DEV-3804,hash_9fddde2ea8a2b7ad,2883,3012,
TX-000174,2026-05-25T18:02:00,ACC-NORMAL-0184,ACC-NORMAL-0154,20632.65,GBP,online,AU,JP,DEV-1744,hash_a4364fcdf2d3f761,1902,1629,
TX-000175,2026-05-23T20:13:00,ACC-NORMAL-0197,ACC-NORMAL-0147,19176.31,USD,wire,JP,US,DEV-9159,hash_a08dd21be3954cb1,2911,3454,
TX-000176,2026-06-04T09:30:00,ACC-NORMAL-0139,ACC-NORMAL-0074,6129.5,AUD,wire,AE,US,DEV-8430,hash_b048faa112ae5c22,809,2296,
TX-000177,2026-05-29T13:30:00,ACC-NORMAL-0015,ACC-NORMAL-0041,11616.41,EUR,atm,DE,JP,DEV-6121,hash_b7e6a14cdc8a4922,3138,2775,
TX-000178,2026-06-11T11:25:00,ACC-NORMAL-0081,ACC-NORMAL-0188,3277.85,CHF,atm,US,GB,DEV-2739,hash_3de2885951b1943c,1888,439,
TX-000179,2026-05-23T14:15:00,ACC-NORMAL-0119,ACC-NORMAL-0031,3530.53,AUD,online,GB,FR,DEV-7293,hash_9d896047dd39d793,967,2394,
TX-000180,2026-06-11T05:52:00,ACC-NORMAL-0107,ACC-NORMAL-0063,8192.62,CAD,mobile,FR,AU,DEV-4110,hash_28caaa1dc35bec2c,2238,1665,
TX-000181,2026-05-29T15:56:00,ACC-NORMAL-0127,ACC-NORMAL-0132,7720.43,GBP,online,SG,SG,DEV-7442,hash_750d112e8164ceec,1025,1713,
TX-000182,2026-06-02T11:03:00,ACC-NORMAL-0061,ACC-NORMAL-0055,1273.0,AED,wire,CH,SG,DEV-5681,hash_0217ea0e896490ab,3089,900,
TX-000183,2026-05-19T08:46:00,ACC-NORMAL-0027,ACC-NORMAL-0111,9150.78,CAD,wire,GB,GB,DEV-1741,hash_0d18ab95668c8477,1580,1879,
TX-000184,2026-05-21T11:35:00,ACC-NORMAL-0145,ACC-NORMAL-0143,7222.16,CHF,wire,US,GB,DEV-8378,hash_8cc36f3bc3affcfe,431,1053,
TX-000185,2026-06-05T19:07:00,ACC-NORMAL-0071,ACC-NORMAL-0160,3225.3,SGD,online,CA,FR,DEV-7114,hash_fc9e1dcbcb7e6268,1606,1245,
TX-000186,2026-05-26T04:12:00,ACC-NORMAL-0086,ACC-NORMAL-0143,15065.55,CHF,wire,AE,GB,DEV-1659,hash_09f644050b990034,3477,1053,
TX-000187,2026-05-25T15:33:00,ACC-NORMAL-0035,ACC-NORMAL-0183,11430.14,CHF,mobile,FR,JP,DEV-3290,hash_ee6e2e7253f591dc,356,2781,
TX-000188,2026-05-20T12:39:00,ACC-NORMAL-0156,ACC-NORMAL-0081,18485.59,CAD,atm,CA,US,DEV-9311,hash_827c9f8cd40ac5e9,1198,1888,
TX-000189,2026-06-06T18:19:00,ACC-NORMAL-0136,ACC-NORMAL-0125,11877.57,CAD,online,AU,CH,DEV-6427,hash_1c0f0bdcac7e937c,3012,571,
TX-000190,2026-05-24T23:55:00,ACC-NORMAL-0106,ACC-NORMAL-0150,17204.21,AED,online,FR,SG,DEV-5350,hash_a7d4cf50f791f1e5,1763,2019,
TX-000191,2026-06-02T07:46:00,ACC-NORMAL-0198,ACC-NORMAL-0148,1293.37,EUR,wire,AE,FR,DEV-9589,hash_b89f7039a107cc46,2535,412,
TX-000192,2026-06-10T12:09:00,ACC-NORMAL-0158,ACC-NORMAL-0199,20543.32,USD,branch,SG,AE,DEV-2800,hash_04d9145e30d73df7,2741,62,
TX-000193,2026-05-28T04:26:00,ACC-NORMAL-0112,ACC-NORMAL-0080,17265.6,CHF,wire,FR,DE,DEV-8726,hash_d92f3c1edf70fb2a,1045,1810,
TX-000194,2026-05-16T22:08:00,ACC-NORMAL-0188,ACC-NORMAL-0186,12971.89,CAD,mobile,GB,SG,DEV-8837,hash_607796a38685abaa,439,68,
TX-000195,2026-05-29T17:21:00,ACC-NORMAL-0080,ACC-NORMAL-0044,13661.37,AED,atm,DE,FR,DEV-4150,hash_3f1be0d0f5141058,1810,2217,
TX-000196,2026-05-24T07:19:00,ACC-NORMAL-0071,ACC-NORMAL-0143,19281.64,AED,branch,CA,GB,DEV-6194,hash_594b2a3a7ad465a1,1606,1053,
TX-000197,2026-05-23T09:07:00,ACC-NORMAL-0143,ACC-NORMAL-0185,14341.19,SGD,mobile,GB,GB,DEV-7464,hash_585abefbd1812f77,1053,3109,
TX-000198,2026-05-24T01:18:00,ACC-NORMAL-0197,ACC-NORMAL-0037,23883.29,CAD,online,JP,JP,DEV-8247,hash_41a64feda7edc8d8,2911,1586,
TX-000199,2026-05-21T06:52:00,ACC-NORMAL-0191,ACC-NORMAL-0122,13469.06,AUD,mobile,AU,JP,DEV-3249,hash_9d9d028e1bf645f6,572,1004,
TX-000200,2026-05-22T07:03:00,ACC-NORMAL-0189,ACC-NORMAL-0150,16749.15,JPY,mobile,FR,SG,DEV-4814,hash_19a692c90d700ea4,2232,2019,
TX-000201,2026-06-06T15:06:00,ACC-NORMAL-0105,ACC-NORMAL-0084,17032.99,USD,branch,CH,GB,DEV-3587,hash_a723fb72682b163a,3603,2109,
TX-000202,2026-06-04T06:48:00,ACC-NORMAL-0121,ACC-NORMAL-0123,24098.21,AUD,atm,AE,SG,DEV-1969,hash_c4cb294fe86e8e63,320,2770,
TX-000203,2026-06-02T07:34:00,ACC-NORMAL-0022,ACC-NORMAL-0167,18469.78,EUR,online,AU,US,DEV-7846,hash_d66d4627e1dace6a,1500,674,
TX-000204,2026-06-10T12:50:00,ACC-NORMAL-0045,ACC-NORMAL-0009,12389.64,USD,atm,SG,CH,DEV-1151,hash_9165f2ed4c636e95,699,2099,
TX-000205,2026-06-13T10:18:00,ACC-NORMAL-0154,ACC-NORMAL-0027,11364.18,CHF,mobile,JP,GB,DEV-9092,hash_f0458043e3a68a70,1629,1580,
TX-000206,2026-05-29T08:12:00,ACC-NORMAL-0034,ACC-NORMAL-0130,20222.26,EUR,atm,JP,CA,DEV-8518,hash_41dc1c60a5f60735,3196,427,
TX-000207,2026-05-15T23:21:00,ACC-NORMAL-0183,ACC-NORMAL-0047,19771.28,JPY,mobile,JP,AE,DEV-3875,hash_db2c6ac89c678393,2781,2651,
TX-000208,2026-06-10T13:32:00,ACC-NORMAL-0163,ACC-NORMAL-0103,8204.89,GBP,wire,AU,DE,DEV-4027,hash_23ff23d3fb4fb88a,279,2281,
TX-000209,2026-06-13T07:00:00,ACC-NORMAL-0122,ACC-NORMAL-0082,6527.02,AED,branch,JP,JP,DEV-5374,hash_546252e7f43ba052,1004,2987,
TX-000210,2026-06-07T18:00:00,ACC-NORMAL-0077,ACC-NORMAL-0150,6546.21,JPY,atm,JP,SG,DEV-2017,hash_1e43fbd2aaf407f7,3105,2019,
TX-000211,2026-05-20T12:43:00,ACC-NORMAL-0119,ACC-NORMAL-0078,12567.99,GBP,atm,GB,AU,DEV-5833,hash_9d5817e85e175b66,967,3178,
TX-000212,2026-05-19T15:09:00,ACC-NORMAL-0056,ACC-NORMAL-0057,11379.92,CAD,mobile,SG,JP,DEV-7813,hash_8c9aa1e9b3b26337,1650,615,
TX-000213,2026-06-01T21:52:00,ACC-NORMAL-0120,ACC-NORMAL-0194,5468.11,GBP,branch,AU,JP,DEV-9609,hash_87365a84725e134d,158,1543,
TX-000214,2026-05-17T18:07:00,ACC-NORMAL-0180,ACC-NORMAL-0092,1553.33,CHF,mobile,AU,SG,DEV-4312,hash_89628f6e929c93b3,866,1357,
TX-000215,2026-05-25T16:28:00,ACC-NORMAL-0038,ACC-NORMAL-0043,2914.84,AED,branch,AU,DE,DEV-2489,hash_82a7f586e61d9cde,1887,2525,
TX-000216,2026-05-29T04:32:00,ACC-NORMAL-0114,ACC-NORMAL-0014,10391.46,USD,mobile,CH,US,DEV-8575,hash_ce920136ac3a812f,116,1169,
TX-000217,2026-05-15T12:16:00,ACC-NORMAL-0078,ACC-NORMAL-0186,20413.17,GBP,branch,AU,SG,DEV-1742,hash_58330b306c776e95,3178,68,
TX-000218,2026-06-01T01:59:00,ACC-NORMAL-0179,ACC-NORMAL-0016,22356.52,USD,wire,JP,CA,DEV-5703,hash_2e13418d68ab80ea,1325,2889,
TX-000219,2026-06-08T20:46:00,ACC-NORMAL-0196,ACC-NORMAL-0034,16150.56,CAD,wire,AE,JP,DEV-7266,hash_de9f6f5b72d35458,3445,3196,
TX-000220,2026-05-17T21:42:00,ACC-NORMAL-0096,ACC-NORMAL-0097,21865.1,CAD,branch,CH,GB,DEV-2943,hash_fe2b34d82db0728d,1016,352,
TX-000221,2026-05-31T04:46:00,ACC-NORMAL-0137,ACC-NORMAL-0100,24468.32,USD,online,GB,AE,DEV-5888,hash_ac6a7c8576876c62,3309,3145,
TX-000222,2026-05-28T17:24:00,ACC-NORMAL-0184,ACC-NORMAL-0139,20585.78,AED,branch,AU,AE,DEV-6671,hash_4690fb1527b608dc,1902,809,
TX-000223,2026-06-08T03:02:00,ACC-NORMAL-0048,ACC-NORMAL-0186,20238.86,USD,wire,AU,SG,DEV-4943,hash_1139fa1234c1c3ea,929,68,
TX-000224,2026-05-16T14:38:00,ACC-NORMAL-0025,ACC-NORMAL-0153,16803.87,JPY,online,SG,US,DEV-1724,hash_705fddf566fadca0,3018,1582,
TX-000225,2026-05-21T01:08:00,ACC-NORMAL-0059,ACC-NORMAL-0139,12602.36,JPY,atm,AE,AE,DEV-6224,hash_991121e793d563ae,3081,809,
TX-000226,2026-06-10T10:15:00,ACC-NORMAL-0197,ACC-NORMAL-0172,7551.09,CHF,branch,JP,GB,DEV-4621,hash_4ceda16469df14e9,2911,1683,
TX-000227,2026-06-01T18:56:00,ACC-NORMAL-0070,ACC-NORMAL-0015,18382.95,SGD,branch,GB,DE,DEV-9120,hash_f8e8035b0c00988a,2472,3138,
TX-000228,2026-06-05T12:50:00,ACC-NORMAL-0088,ACC-NORMAL-0165,13116.33,SGD,wire,AU,SG,DEV-3444,hash_605fb1eb4cc57e0d,656,2422,
TX-000229,2026-06-01T15:15:00,ACC-NORMAL-0047,ACC-NORMAL-0194,21235.03,EUR,atm,AE,JP,DEV-8586,hash_0ec0713dea2c7a51,2651,1543,
TX-000230,2026-05-28T17:33:00,ACC-NORMAL-0143,ACC-NORMAL-0105,3360.98,AUD,branch,GB,CH,DEV-4331,hash_a58e83dd548c1d84,1053,3603,
TX-000231,2026-06-11T11:05:00,ACC-NORMAL-0020,ACC-NORMAL-0116,13395.53,USD,branch,GB,FR,DEV-5398,hash_ac75c344608e149e,448,2440,
TX-000232,2026-05-16T02:12:00,ACC-NORMAL-0154,ACC-NORMAL-0155,20118.22,CHF,mobile,JP,SG,DEV-4555,hash_3579c1437ab99428,1629,3241,
TX-000233,2026-06-13T00:13:00,ACC-NORMAL-0085,ACC-NORMAL-0077,23429.62,AED,online,JP,JP,DEV-4974,hash_9aba0f15b2149062,3595,3105,
TX-000234,2026-05-27T07:35:00,ACC-NORMAL-0180,ACC-NORMAL-0052,8047.16,SGD,atm,AU,JP,DEV-8639,hash_a6129a1c889d4b76,866,1673,
TX-000235,2026-05-23T11:32:00,ACC-NORMAL-0091,ACC-NORMAL-0078,22071.47,GBP,wire,CH,AU,DEV-8692,hash_d6f89f7ac2fa1da8,32,3178,
TX-000236,2026-05-26T10:26:00,ACC-NORMAL-0081,ACC-NORMAL-0052,1152.43,EUR,branch,US,JP,DEV-1265,hash_8da5d39b42c21797,1888,1673,
TX-000237,2026-06-07T13:18:00,ACC-NORMAL-0149,ACC-NORMAL-0148,3818.76,JPY,atm,CA,FR,DEV-7223,hash_d557424191ddb9bf,711,412,
TX-000238,2026-06-01T20:43:00,ACC-NORMAL-0062,ACC-NORMAL-0128,8445.73,AED,wire,CH,CA,DEV-8550,hash_bb96f6022b115c36,1784,3337,
TX-000239,2026-05-19T23:34:00,ACC-NORMAL-0090,ACC-NORMAL-0043,12213.02,USD,mobile,AE,DE,DEV-9584,hash_d6cd315508a8ac7f,2239,2525,
TX-000240,2026-05-16T00:26:00,ACC-NORMAL-0019,ACC-NORMAL-0172,3445.91,GBP,branch,AU,GB,DEV-3474,hash_37fe032c02571851,3157,1683,
TX-000241,2026-05-26T01:39:00,ACC-NORMAL-0129,ACC-NORMAL-0116,15946.84,AED,mobile,GB,FR,DEV-8993,hash_01b158e90406ff44,809,2440,
TX-000242,2026-05-28T00:01:00,ACC-NORMAL-0136,ACC-NORMAL-0142,13240.15,CHF,atm,AU,SG,DEV-5697,hash_80913ac10463750e,3012,1170,
TX-000243,2026-05-28T05:06:00,ACC-NORMAL-0178,ACC-NORMAL-0172,22952.04,EUR,mobile,AE,GB,DEV-4948,hash_9ea9f50831227592,2345,1683,
TX-000244,2026-06-10T11:17:00,ACC-NORMAL-0134,ACC-NORMAL-0064,19875.46,CAD,online,GB,DE,DEV-7652,hash_90a3fbbf7580e050,2788,928,
TX-000245,2026-05-22T09:43:00,ACC-NORMAL-0062,ACC-NORMAL-0179,20703.27,USD,online,CH,JP,DEV-2531,hash_6117727067c0518b,1784,1325,
TX-000246,2026-05-30T01:40:00,ACC-NORMAL-0096,ACC-NORMAL-0142,246.16,GBP,branch,CH,SG,DEV-9189,hash_6f14b3f6d867888b,1016,1170,
TX-000247,2026-06-02T03:57:00,ACC-NORMAL-0165,ACC-NORMAL-0084,13208.7,JPY,online,SG,GB,DEV-4463,hash_de3ce88be6b9d31a,2422,2109,
TX-000248,2026-05-30T08:02:00,ACC-NORMAL-0177,ACC-NORMAL-0145,23104.74,CHF,atm,CH,US,DEV-1539,hash_edc3a1c32dea2d2d,2722,431,
TX-000249,2026-05-21T18:09:00,ACC-NORMAL-0080,ACC-NORMAL-0004,18808.84,GBP,wire,DE,AE,DEV-5903,hash_905f9096299656e2,1810,2801,
TX-000250,2026-06-10T12:43:00,ACC-NORMAL-0061,ACC-NORMAL-0146,22414.18,SGD,atm,CH,AE,DEV-3292,hash_fd0ce433ca5e151b,3089,2701,
TX-000251,2026-05-17T16:47:00,ACC-NORMAL-0176,ACC-NORMAL-0186,24358.34,GBP,online,CA,SG,DEV-8161,hash_d6b361e43b6dca0d,365,68,
TX-000252,2026-06-03T19:38:00,ACC-NORMAL-0019,ACC-NORMAL-0088,9923.61,USD,atm,AU,AU,DEV-5478,hash_fe1a1ba9c8969c5b,3157,656,
TX-000253,2026-05-22T11:35:00,ACC-NORMAL-0115,ACC-NORMAL-0126,23529.16,EUR,wire,FR,SG,DEV-7227,hash_c5acc35415f00cb4,2298,2390,
TX-000254,2026-06-09T07:45:00,ACC-NORMAL-0158,ACC-NORMAL-0075,1846.93,EUR,atm,SG,GB,DEV-7225,hash_c8ad0899b630794d,2741,2816,
TX-000255,2026-06-07T12:20:00,ACC-NORMAL-0162,ACC-NORMAL-0039,9023.9,USD,online,AE,AU,DEV-6050,hash_5c238d8d71da35b9,3043,696,
TX-000256,2026-05-18T04:05:00,ACC-NORMAL-0194,ACC-NORMAL-0069,4692.92,CHF,wire,JP,CA,DEV-9395,hash_1a7167c768759545,1543,3274,
TX-000257,2026-05-26T17:05:00,ACC-NORMAL-0006,ACC-NORMAL-0023,14927.14,SGD,atm,US,JP,DEV-1202,hash_69ef74e34ab6821c,1758,2502,
TX-000258,2026-06-07T17:57:00,ACC-NORMAL-0099,ACC-NORMAL-0021,24818.33,CHF,branch,GB,GB,DEV-3778,hash_6177a771af70de70,3372,1586,
TX-000259,2026-05-23T09:17:00,ACC-NORMAL-0043,ACC-NORMAL-0035,12333.17,EUR,online,DE,FR,DEV-8121,hash_6bcd5ce746a56fe8,2525,356,
TX-000260,2026-06-09T02:23:00,ACC-NORMAL-0076,ACC-NORMAL-0124,6299.98,AED,branch,AE,AE,DEV-4203,hash_1b628a9d75366b9f,2822,907,
TX-000261,2026-05-15T12:21:00,ACC-NORMAL-0034,ACC-NORMAL-0078,21041.92,CAD,wire,JP,AU,DEV-8212,hash_6e3cdd4f55b145e4,3196,3178,
TX-000262,2026-05-19T09:20:00,ACC-NORMAL-0166,ACC-NORMAL-0152,15084.25,AED,branch,AE,DE,DEV-6147,hash_f6ee5cdb2d79a2d1,2089,270,
TX-000263,2026-05-24T23:44:00,ACC-NORMAL-0101,ACC-NORMAL-0081,15826.23,JPY,mobile,DE,US,DEV-6339,hash_47c1c01760452909,3166,1888,
TX-000264,2026-05-18T18:12:00,ACC-NORMAL-0100,ACC-NORMAL-0093,14809.75,EUR,mobile,AE,GB,DEV-1440,hash_ba2aa7baf3f81c31,3145,109,
TX-000265,2026-05-21T14:51:00,ACC-NORMAL-0118,ACC-NORMAL-0182,7290.37,SGD,online,US,DE,DEV-9180,hash_a2224f9623a13e20,2929,1651,
TX-000266,2026-05-23T21:09:00,ACC-NORMAL-0077,ACC-NORMAL-0061,17883.76,GBP,wire,JP,CH,DEV-8357,hash_9912316afd9e8e20,3105,3089,
TX-000267,2026-05-27T17:32:00,ACC-NORMAL-0122,ACC-NORMAL-0150,23088.16,CHF,wire,JP,SG,DEV-1602,hash_f7eae66eca6caf9b,1004,2019,
TX-000268,2026-06-12T17:38:00,ACC-NORMAL-0092,ACC-NORMAL-0180,15958.13,GBP,online,SG,AU,DEV-5067,hash_aa2960fda85894df,1357,866,
TX-000269,2026-06-04T19:02:00,ACC-NORMAL-0090,ACC-NORMAL-0042,14084.88,CAD,wire,AE,GB,DEV-8052,hash_02b342541b1f2eb1,2239,2904,
TX-000270,2026-05-22T16:47:00,ACC-NORMAL-0025,ACC-NORMAL-0067,12974.76,JPY,mobile,SG,GB,DEV-8303,hash_64215e665fc64cd0,3018,3557,
TX-000271,2026-06-05T18:44:00,ACC-NORMAL-0118,ACC-NORMAL-0198,12516.64,USD,atm,US,AE,DEV-8909,hash_4ba172331ac3bf31,2929,2535,
TX-000272,2026-05-18T23:09:00,ACC-NORMAL-0106,ACC-NORMAL-0021,8714.73,AED,atm,FR,GB,DEV-4389,hash_7ba109d08567c805,1763,1586,
TX-000273,2026-05-18T14:46:00,ACC-NORMAL-0089,ACC-NORMAL-0122,17422.11,GBP,atm,DE,JP,DEV-5919,hash_cf6858780b705933,3153,1004,
TX-000274,2026-05-15T10:41:00,ACC-NORMAL-0181,ACC-NORMAL-0029,2742.97,JPY,branch,JP,CH,DEV-9454,hash_8d49fe3f2ca8f783,1007,3427,
TX-000275,2026-06-01T13:29:00,ACC-NORMAL-0040,ACC-NORMAL-0085,5804.07,EUR,wire,FR,JP,DEV-4053,hash_a84554c3a3f66c61,1485,3595,
TX-000276,2026-05-15T23:39:00,ACC-NORMAL-0110,ACC-NORMAL-0101,22078.6,SGD,wire,AE,DE,DEV-7370,hash_b4698db30123a348,1824,3166,
TX-000277,2026-05-23T22:51:00,ACC-NORMAL-0054,ACC-NORMAL-0052,19902.24,GBP,mobile,AU,JP,DEV-9796,hash_5da49cb92fdc9992,2353,1673,
TX-000278,2026-05-29T03:16:00,ACC-NORMAL-0083,ACC-NORMAL-0050,16770.83,CHF,wire,DE,US,DEV-6134,hash_637ddcd698d3148b,2080,968,
TX-000279,2026-06-02T03:22:00,ACC-NORMAL-0156,ACC-NORMAL-0100,8806.1,EUR,wire,CA,AE,DEV-5873,hash_9d4edb71eb2ec80e,1198,3145,
TX-000280,2026-06-05T04:20:00,ACC-NORMAL-0151,ACC-NORMAL-0021,2955.36,GBP,atm,CA,GB,DEV-3999,hash_b1850eb85f90fc87,905,1586,
TX-000281,2026-05-27T13:38:00,ACC-NORMAL-0036,ACC-NORMAL-0131,3455.3,SGD,wire,GB,CA,DEV-4043,hash_a2b03c4b7c966b55,3579,1481,
TX-000282,2026-06-13T20:59:00,ACC-NORMAL-0137,ACC-NORMAL-0178,24997.49,EUR,mobile,GB,AE,DEV-9022,hash_23ea795649f1137d,3309,2345,
TX-000283,2026-06-10T14:39:00,ACC-NORMAL-0047,ACC-NORMAL-0081,1349.75,USD,atm,AE,US,DEV-8939,hash_31f3f0c022f3f068,2651,1888,
